epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    5,    51,         0.073022,         0.028081,       6.4902e-05,         0.042883,        0.0019922,            1.949,           2.0645,          0.71069,           3.3699
    5,    52,           0.1326,         0.044025,       0.00011231,         0.085786,        0.0026793,           2.4403,           2.7202,           1.0052,           3.9081
    5,    53,         0.093296,         0.022688,       0.00011064,         0.068485,        0.0020121,           1.7519,           2.6919,          0.89811,           3.3868
    5,    54,           0.1287,         0.040554,       3.6687e-05,         0.087286,       0.00082836,           2.3421,           1.5522,           1.0139,            2.173
    5,    55,          0.16356,         0.044435,       0.00010649,          0.11776,        0.0012618,           2.4517,           2.6432,           1.1777,           2.6819
    5,    56,          0.11228,         0.042893,       0.00012909,         0.067039,        0.0022241,           2.4087,           2.9172,          0.88858,           3.5607
    5,    57,           0.1545,          0.05477,       7.9596e-05,          0.09867,       0.00098316,           2.7219,           2.2912,            1.078,           2.3674
    5,    58,          0.10127,         0.046027,       0.00012632,         0.054168,       0.00094923,           2.4952,           2.8739,          0.79874,           2.3262
    5,    59,          0.11125,         0.054203,       5.0747e-05,         0.056123,       0.00087574,           2.7078,           1.8251,          0.81303,           2.2343
    5,    60,          0.23255,         0.035383,       6.5203e-05,          0.19367,        0.0034327,           2.1877,           2.0624,           1.5103,           4.4236
    5,    61,          0.22049,         0.052907,        2.916e-05,           0.1652,        0.0023572,           2.6752,           1.3769,           1.3949,           3.6657
    5,    62,          0.10773,         0.034218,       5.6032e-05,         0.072032,        0.0014268,           2.1514,           1.9177,          0.92108,            2.852
    5,    63,          0.13932,         0.040553,       5.0832e-05,         0.097086,        0.0016294,           2.3421,           1.8266,           1.0693,           3.0477
    5,    64,         0.082593,         0.039567,       7.2329e-05,         0.041182,        0.0017712,           2.3135,           2.1773,          0.69645,           3.1775
    5,    65,          0.11017,         0.037733,       0.00016603,         0.069036,         0.003235,           2.2592,           3.2888,          0.90172,           4.2943
    5,    66,         0.086542,         0.041856,        0.0003678,          0.04252,        0.0017984,           2.3794,           4.9097,          0.70767,           3.2019
    5,    67,          0.13714,         0.059056,       0.00023401,         0.075966,         0.001882,           2.8264,           3.9242,           0.9459,           3.2754
    5,    68,          0.15309,         0.052961,       0.00060372,          0.09685,        0.0026779,           2.6765,           6.2855,            1.068,           3.9071
    5,    69,          0.15253,         0.038706,       0.00025095,          0.11247,        0.0010985,           2.2882,           4.0508,           1.1509,           2.5024
    5,    70,          0.16084,         0.045484,       0.00012743,          0.11326,        0.0019619,           2.4804,           2.8782,            1.155,           3.3442
    5,    71,          0.10546,         0.044451,       0.00012435,         0.059322,        0.0015623,           2.4521,           2.8568,          0.83587,           2.9843
    5,    72,         0.094404,          0.05041,       0.00020297,         0.043618,       0.00017291,           2.6113,           3.6477,          0.71675,          0.99281
    5,    73,          0.11382,         0.044553,       0.00032848,         0.067183,        0.0017578,           2.4549,            4.643,          0.88954,           3.1655
    5,    74,          0.19211,         0.036641,       0.00019164,          0.15291,        0.0023686,           2.2263,           3.5453,            1.342,           3.6745
    5,    75,          0.15099,         0.042995,       7.0662e-05,          0.10583,        0.0020959,           2.4116,           2.1505,           1.1164,           3.4566
    5,    76,          0.15534,         0.053049,       5.9405e-05,          0.10103,        0.0012063,           2.6788,           1.9749,           1.0908,           2.6223
    5,    77,          0.11868,         0.056336,        0.0002016,         0.059109,        0.0030362,           2.7605,           3.6367,          0.83437,           4.1603
    5,    78,         0.091643,         0.042825,       0.00041283,         0.046302,        0.0021024,           2.4068,            5.199,          0.73847,           3.4619
    5,    79,          0.10538,         0.036387,       0.00030778,         0.066085,        0.0025952,           2.2186,           4.4988,          0.88224,           3.8463
    5,    80,          0.17992,          0.04793,       0.00034946,          0.12999,        0.0016483,           2.5463,           4.7886,           1.2374,           3.0654
    5,    81,          0.42329,         0.040395,       0.00040279,          0.38049,        0.0019976,           2.3375,           5.1442,           2.1169,           3.3745
    5,    82,          0.12918,         0.054383,       3.6478e-05,         0.072521,        0.0022441,           2.7122,           1.5487,           0.9242,           3.5767
    5,    83,          0.10494,         0.049497,       1.5048e-05,         0.053876,        0.0015519,           2.5875,          0.99442,          0.79658,           2.9743
    5,    84,          0.12335,         0.034318,       3.5951e-05,         0.086951,        0.0020406,           2.1546,           1.5321,            1.012,           3.4106
    5,    85,           0.1025,         0.047401,       4.8453e-05,         0.052474,        0.0025815,           2.5321,           1.7819,          0.78615,           3.8361
    5,    86,          0.18487,          0.05237,       7.9026e-05,          0.13118,        0.0012402,           2.6616,           2.2807,            1.243,           2.6589
    5,    87,          0.15809,         0.048226,       0.00016392,          0.10696,        0.0027373,           2.5541,           3.2904,           1.1224,           3.9502
    5,    88,          0.13343,         0.033423,        0.0003997,         0.096384,        0.0032209,           2.1263,           5.1169,           1.0655,           4.2849
    5,    89,         0.081756,         0.026019,       0.00023377,         0.054981,       0.00052186,            1.876,            3.919,          0.80471,           1.7248
    5,    90,          0.10977,         0.041337,        8.491e-05,         0.067474,         0.000876,           2.3647,           2.3673,          0.89146,           2.2346
    5,    91,          0.13111,         0.041034,       4.2186e-05,         0.088941,        0.0010875,            2.356,           1.6665,           1.0235,           2.4899
    5,    92,          0.11746,         0.033722,       1.2456e-05,         0.080898,        0.0028269,           2.1358,          0.90969,          0.97612,           4.0143
    5,    93,          0.10521,         0.034738,       0.00011079,         0.069924,       0.00044082,           2.1677,           2.6892,           0.9075,           1.5852
    5,    94,         0.083204,         0.035586,       9.1442e-05,         0.045978,        0.0015492,            2.194,           2.4523,          0.73588,           2.9718
    5,    95,          0.14529,         0.044812,       3.0711e-05,         0.097312,        0.0031326,            2.462,           1.4188,           1.0706,           4.2258
    5,    96,          0.10978,         0.038965,        0.0002098,         0.069654,       0.00095266,           2.2958,           3.7008,          0.90575,           2.3304
    5,    97,          0.10472,          0.03413,       0.00015979,         0.068518,        0.0019102,           2.1487,           3.2421,          0.89833,           3.2998
    5,    98,             0.17,         0.044737,       0.00025657,          0.12405,       0.00095631,             2.46,           4.0896,           1.2087,           2.3348
    5,    99,         0.093502,         0.035127,       0.00010282,          0.05668,        0.0015924,           2.1798,           2.5957,          0.81705,           3.0129
    5,   100,          0.17525,         0.036396,       2.9917e-05,           0.1376,        0.0012222,           2.2188,           1.3945,           1.2731,           2.6396
    5,   101,          0.10182,         0.042475,       1.3164e-05,         0.057876,        0.0014546,            2.397,          0.93311,          0.82562,           2.8796
    5,   102,         0.089906,         0.038254,       9.2836e-05,         0.050929,       0.00063067,           2.2748,           2.4647,          0.77449,           1.8961
    5,   103,         0.092821,         0.052171,       3.7442e-05,         0.039787,       0.00082553,           2.6565,           1.5732,          0.68455,           2.1693
    5,   104,          0.14527,         0.052113,       0.00062305,         0.084359,        0.0081795,            2.655,           6.3825,          0.99678,           6.8284
    5,   105,          0.12208,         0.043637,       0.00033265,         0.076759,        0.0013547,           2.4295,           4.6717,          0.95082,           2.7789
    5,   106,          0.17037,         0.036179,       0.00019393,          0.13094,        0.0030622,           2.2122,           3.5643,           1.2418,            4.178
    5,   107,          0.10478,         0.029441,       0.00016189,         0.073611,        0.0015665,           1.9956,           3.2534,          0.93112,           2.9882
    5,   108,         0.093921,         0.038034,       3.6002e-05,         0.054888,       0.00096363,           2.2682,           1.5311,          0.80403,           2.3437
    5,   109,         0.093537,         0.029449,        5.059e-05,         0.062194,        0.0018434,           1.9959,           1.8216,          0.85587,           3.2416
    5,   110,          0.11362,         0.037784,       0.00011681,         0.073136,        0.0025851,           2.2607,           2.7753,          0.92811,           3.8388
    5,   111,         0.087016,         0.043977,       0.00015802,         0.042298,       0.00058298,            2.439,           3.2155,          0.70582,            1.823
    5,   112,          0.12415,         0.040427,       8.9428e-05,         0.081331,        0.0023029,           2.3385,           2.4234,          0.97873,           3.6232
    5,   113,          0.13453,         0.039897,       3.4305e-05,         0.091805,        0.0027988,           2.3231,           1.5077,           1.0398,           3.9943
    5,   114,          0.11071,         0.043529,       7.0301e-05,          0.06462,        0.0024917,           2.4265,           2.1439,           0.8724,           3.7688
    5,   115,          0.10774,         0.041377,       9.0131e-05,         0.066002,       0.00026961,           2.3658,           2.4247,          0.88168,           1.2397
    5,   116,          0.15366,          0.05535,       0.00025599,         0.094458,        0.0036008,           2.7362,           4.1036,           1.0548,           4.5306
    5,   117,          0.10064,         0.029406,       0.00020981,          0.06969,         0.001332,           1.9944,           3.7067,          0.90598,           2.7556
    5,   118,          0.10759,         0.041253,       4.0937e-05,         0.064398,        0.0019014,           2.3622,           1.6337,           0.8709,           3.2923
    5,   119,          0.13472,         0.056057,       4.1322e-05,         0.074759,        0.0038589,           2.7537,           1.6588,          0.93835,           4.6902
    5,   120,         0.091205,         0.030797,       6.5037e-05,          0.05927,         0.001072,           2.0411,           2.0655,          0.83551,           2.4721
    5,   121,         0.089102,          0.03341,       8.4477e-05,         0.054517,        0.0010903,           2.1259,           2.3435,          0.80131,           2.4931
    5,   122,         0.076204,          0.02618,       6.7246e-05,         0.048686,        0.0012711,           1.8818,           2.0922,          0.75724,           2.6919
    5,   123,         0.091811,         0.025095,         9.84e-05,         0.064955,        0.0016632,           1.8424,           2.5384,          0.87466,           3.0791
    5,   124,           0.1649,         0.046301,       0.00018604,          0.11688,        0.0015374,           2.5026,           3.4928,           1.1733,           2.9604
    5,   125,         0.088692,         0.037136,       0.00018594,         0.049979,        0.0013901,           2.2413,           3.4875,          0.76724,            2.815
    5,   126,          0.16205,         0.035764,       0.00023351,           0.1228,        0.0032614,           2.1995,           3.9123,           1.2026,           4.3118
    5,   127,          0.10845,         0.038806,       7.1158e-05,         0.066612,        0.0029608,           2.2911,           2.1586,          0.88575,           4.1083
    5,   128,         0.089743,         0.044169,       4.1826e-05,          0.04316,        0.0023723,           2.4443,           1.6483,          0.71298,           3.6774
    5,   129,          0.17094,         0.049516,       4.9265e-05,          0.12009,        0.0012852,            2.588,           1.7908,           1.1893,           2.7067
    5,   130,         0.099263,         0.041835,       3.9299e-05,         0.056931,       0.00045734,           2.3788,           1.6114,          0.81886,           1.6146
    5,   131,          0.22934,          0.05591,       6.2287e-05,          0.16957,         0.003799,           2.7501,           2.0253,           1.4132,           4.6536
    5,   132,          0.11363,         0.039806,       0.00021009,         0.071982,        0.0016349,           2.3204,           3.7055,          0.92076,           3.0528
    5,   133,          0.10517,         0.047404,       0.00027809,         0.054963,        0.0025219,           2.5322,            4.269,          0.80458,           3.7916
    5,   134,         0.083283,         0.032794,       0.00017981,         0.048974,        0.0013354,           2.1062,           3.4273,          0.75948,           2.7591
    5,   135,          0.12067,         0.032432,       9.0046e-05,         0.085354,        0.0027941,           2.0945,           2.4311,           1.0026,           3.9909
    5,   136,         0.097103,         0.038135,       0.00017929,         0.057453,        0.0013351,           2.2712,           3.4289,           0.8226,           2.7588
    5,   137,          0.24311,         0.055453,       0.00024733,          0.18515,        0.0022567,           2.7388,           4.0237,           1.4767,           3.5867
    5,   138,         0.097042,         0.032383,       7.0132e-05,         0.062546,        0.0020428,           2.0929,           2.1434,          0.85829,           3.4124
    5,   139,          0.19009,         0.036681,       8.4779e-05,          0.15213,        0.0012013,           2.2275,           2.3558,           1.3385,           2.6168
    5,   140,         0.071677,         0.026578,       6.0948e-05,         0.043806,        0.0012321,           1.8961,           1.9899,          0.71829,           2.6502
    5,   141,          0.11433,         0.040377,       0.00036978,         0.069864,        0.0037161,            2.337,           4.9232,          0.90711,           4.6026
    5,   142,          0.23745,         0.037212,       0.00036847,          0.19541,        0.0044548,           2.2435,           4.9153,           1.5171,           5.0393
    5,   143,         0.077573,         0.026333,       0.00022401,         0.048096,        0.0029197,           1.8873,            3.822,          0.75264,           4.0797
    5,   144,         0.089236,         0.026587,        6.631e-05,         0.061885,       0.00069769,           1.8964,           2.0814,          0.85374,           1.9943
    5,   145,          0.10386,         0.027476,        6.727e-05,         0.075098,        0.0012209,           1.9278,           2.1009,          0.94047,           2.6381
    5,   146,          0.11883,         0.039569,       1.9482e-05,         0.077145,        0.0020965,           2.3135,           1.1299,          0.95321,           3.4571
    5,   147,         0.076631,         0.031411,       7.3176e-05,         0.043883,        0.0012638,           2.0613,           2.1888,          0.71892,           2.6841
    5,   148,         0.072711,         0.026163,       4.2405e-05,         0.044849,        0.0016561,           1.8812,           1.6605,          0.72679,           3.0726
    5,   149,          0.14471,         0.036731,       5.2458e-05,          0.10425,        0.0036727,            2.229,           1.8466,           1.1081,           4.5756
    5,   150,         0.087042,         0.041283,       6.0617e-05,         0.044503,        0.0011946,           2.3631,           2.0013,          0.72399,           2.6095
    5,   151,          0.10505,         0.031035,       9.8329e-05,         0.073057,        0.0008572,           2.0489,           2.5408,          0.92761,           2.2105
    5,   152,         0.067037,         0.027397,       0.00016874,         0.037384,        0.0020878,           1.9251,           3.3192,          0.66355,           3.4499
    5,   153,         0.079314,         0.035299,        7.558e-05,          0.04153,        0.0024094,           2.1851,           2.2199,          0.69938,           3.7061
    5,   154,         0.082678,         0.029467,       6.9686e-05,         0.052011,        0.0011315,           1.9965,           2.1371,          0.78267,           2.5397
    5,   155,         0.084048,         0.034792,       1.6614e-05,         0.048033,        0.0012061,           2.1694,           1.0482,          0.75215,           2.6221
    5,   156,          0.18246,         0.033591,       3.4329e-05,          0.14561,        0.0032229,           2.1316,           1.4941,           1.3096,           4.2863
    5,   157,          0.09977,          0.03848,       6.3989e-05,          0.06004,        0.0011863,           2.2815,           2.0488,          0.84092,           2.6005
    5,   158,          0.15519,          0.04056,       6.0857e-05,          0.11291,        0.0016572,           2.3423,           1.9895,           1.1532,           3.0736
    5,   159,         0.073532,         0.030242,       3.0097e-05,         0.042061,        0.0012001,           2.0225,           1.4024,          0.70384,           2.6156
    5,   160,          0.24268,         0.056628,       2.9964e-05,          0.18241,         0.003615,           2.7677,           1.4067,           1.4657,           4.5395
    5,   161,          0.16926,         0.033651,       0.00011317,          0.13121,         0.004284,           2.1335,           2.7264,           1.2431,           4.9417
    5,   162,         0.079456,         0.028223,       7.1532e-05,         0.049597,        0.0015646,           1.9539,           2.1648,           0.7643,           2.9864
    5,   163,         0.085474,         0.034239,       6.9588e-05,         0.050485,       0.00068108,           2.1521,           2.1317,           0.7711,           1.9704
    5,   164,         0.080428,          0.02851,       2.7545e-05,         0.048417,        0.0034735,           1.9638,           1.3423,          0.75514,           4.4498
    5,   165,          0.11075,         0.028785,        6.529e-05,         0.080687,        0.0012081,           1.9732,           2.0646,          0.97485,           2.6243
    5,   166,         0.087776,         0.037665,       0.00011822,         0.046357,        0.0036354,           2.2572,           2.7907,          0.73891,           4.5523
    5,   167,         0.086157,         0.034853,        0.0001615,         0.049712,        0.0014311,           2.1713,           3.2585,          0.76518,           2.8562
    5,   168,          0.10757,         0.050903,       0.00011344,         0.054006,        0.0025465,            2.624,           2.7265,          0.79754,             3.81
    5,   169,         0.064032,         0.025475,       0.00010545,          0.03805,       0.00040128,           1.8563,           2.6263,          0.66944,           1.5125
    5,   170,          0.14657,         0.037906,       0.00014166,          0.10569,        0.0028316,           2.2644,           3.0384,           1.1157,           4.0177
    5,   171,         0.097737,          0.03483,       0.00013384,         0.061365,        0.0014089,           2.1706,           2.9517,          0.85015,           2.8339
    5,   172,         0.083443,         0.025449,       4.3752e-05,         0.056747,        0.0012035,           1.8554,            1.694,          0.81753,           2.6193
    5,   173,         0.085772,         0.043074,       4.0868e-05,         0.040885,        0.0017724,           2.4138,            1.637,          0.69393,           3.1786
    5,   174,          0.08408,         0.032597,       5.4615e-05,         0.049427,        0.0020008,           2.0998,           1.8847,          0.76298,           3.3772
    5,   175,         0.085301,         0.032048,       0.00013543,         0.050375,        0.0027427,           2.0821,           2.9859,          0.77026,           3.9541
    5,   176,          0.15939,         0.034195,       7.3729e-05,          0.12281,        0.0023116,           2.1507,           2.1956,           1.2027,             3.63
    5,   177,          0.10646,         0.033963,       7.3832e-05,         0.071274,        0.0011519,           2.1434,           2.2086,          0.91622,           2.5625
    5,   178,          0.12984,         0.042911,       9.7729e-05,         0.085966,       0.00086454,           2.4092,           2.5368,           1.0062,             2.22
    5,   179,         0.096054,         0.031372,       0.00011491,         0.062809,        0.0017579,             2.06,            2.735,          0.86009,           3.1655
    5,   180,          0.14497,         0.034685,       7.3144e-05,          0.10821,        0.0019983,           2.1661,           2.1985,           1.1289,           3.3751
    5,   181,          0.16855,         0.026169,       7.4197e-06,          0.14145,       0.00092242,           1.8814,          0.69751,           1.2907,           2.2931
    5,   182,         0.079662,         0.047174,       5.2889e-05,         0.030503,         0.001932,           2.5261,           1.8556,          0.59938,           3.3187
    5,   183,          0.18835,         0.038416,       1.0407e-05,          0.14739,        0.0025293,           2.2796,          0.82526,           1.3176,           3.7972
    5,   184,          0.10428,         0.045168,       0.00023235,         0.057425,        0.0014528,           2.4718,           3.8963,           0.8224,           2.8777
    5,   185,         0.093749,         0.033515,       0.00011449,          0.05822,        0.0019001,           2.1292,           2.7379,          0.82808,           3.2911
    5,   186,          0.22789,         0.033979,       2.8371e-05,          0.18945,        0.0044334,           2.1439,           1.3637,           1.4938,           5.0272
    5,   187,          0.14686,         0.037919,       0.00018312,          0.10593,        0.0028263,           2.2648,           3.4631,            1.117,           4.0139
    5,   188,         0.089917,         0.042329,       0.00055037,         0.044691,        0.0023466,           2.3928,           6.0042,          0.72551,           3.6574
    5,   189,         0.094406,         0.033202,       0.00015849,         0.059463,        0.0015821,           2.1192,           3.2149,          0.83687,           3.0032
    5,   190,         0.097673,         0.038134,        0.0003475,         0.058396,       0.00079536,           2.2712,           4.7648,          0.82933,           2.1293
    5,   191,         0.084432,         0.034745,       6.4637e-05,         0.048739,       0.00088393,           2.1679,           2.0519,          0.75765,           2.2447
    5,   192,         0.088524,         0.041725,       0.00014528,         0.045049,        0.0016054,           2.3757,           3.0851,          0.72841,           3.0252
    5,   193,         0.079296,         0.043599,       0.00024228,          0.03429,        0.0011642,           2.4285,           3.9813,           0.6355,           2.5761
    5,   194,          0.18387,         0.041068,       0.00035115,          0.14111,        0.0013337,           2.3569,           4.7965,           1.2892,           2.7573
    5,   195,          0.22631,         0.043736,       0.00017404,          0.17874,        0.0036613,           2.4323,           3.3749,           1.4509,           4.5685
    5,   196,         0.074497,         0.035993,       0.00031356,         0.036589,        0.0016015,           2.2065,           4.5323,          0.65646,           3.0215
    5,   197,          0.21027,         0.045689,       0.00040713,          0.16173,        0.0024407,            2.486,           5.1629,           1.3802,             3.73
    5,   198,         0.089258,         0.025365,       0.00036367,         0.061102,        0.0024276,           1.8523,           4.8778,          0.84832,             3.72
    5,   199,         0.079438,         0.036285,       0.00040524,         0.042439,       0.00030887,           2.2154,            5.155,          0.70699,           1.3269
    5,   200,          0.10279,         0.036933,       0.00033103,         0.063168,         0.002361,           2.2351,           4.6486,          0.86255,           3.6686
    5,   201,         0.088098,         0.036747,       0.00019962,          0.04961,        0.0015417,           2.2295,           3.6122,          0.76439,           2.9645
    5,   202,         0.089818,         0.024991,       0.00025223,         0.062794,        0.0017807,           1.8386,           4.0665,          0.85999,            3.186
    5,   203,         0.088743,         0.024883,        6.299e-06,         0.062891,        0.0009629,           1.8346,          0.63921,          0.86065,           2.3429
    5,   204,         0.091744,         0.035481,       0.00011682,         0.054505,        0.0016418,           2.1908,           2.7589,          0.80122,           3.0593
    5,   205,         0.087945,         0.039218,       7.5132e-05,         0.045332,        0.0033195,           2.3032,           2.2141,          0.73069,             4.35
    5,   206,          0.10501,         0.036839,       0.00017848,         0.066472,        0.0015248,           2.2323,           3.4097,          0.88482,           2.9482
    5,   207,         0.089817,          0.03037,       0.00048154,         0.057838,        0.0011278,           2.0268,           5.6196,          0.82535,           2.5356
    5,   208,         0.092702,          0.03881,       0.00032474,         0.053152,       0.00041562,           2.2912,           4.6063,          0.79121,           1.5392
    5,   209,          0.17459,         0.042586,       0.00072266,          0.13059,       0.00068653,           2.4001,           6.8722,           1.2402,           1.9783
    5,   210,         0.080196,         0.026717,       0.00064056,         0.050411,        0.0024271,            1.901,           6.4759,          0.77054,           3.7196
    5,   211,          0.10075,         0.031769,        0.0001711,         0.066388,        0.0024171,            2.073,           3.3399,          0.88426,           3.7119
    5,   212,         0.063161,         0.026741,       7.8001e-05,         0.034746,        0.0015955,           1.9019,           2.2548,          0.63972,           3.0158
    5,   213,          0.13703,         0.043469,       2.6832e-05,         0.090797,        0.0027374,           2.4249,           1.3299,           1.0341,           3.9502
    5,   214,         0.081974,         0.039567,       2.1523e-05,         0.041906,       0.00047825,           2.3135,           1.1873,          0.70254,           1.6511
    5,   215,         0.070923,         0.036193,       7.1376e-05,         0.033267,        0.0013915,           2.2126,           2.1568,          0.62595,           2.8165
    5,   216,          0.12292,         0.036409,       0.00025871,         0.081485,        0.0047713,           2.2192,           4.1059,          0.97966,           5.2152
    5,   217,          0.18438,         0.042022,       0.00017469,          0.14053,        0.0016525,           2.3842,           3.3833,           1.2865,           3.0692
    5,   218,         0.086562,         0.030711,       0.00015759,         0.054643,        0.0010513,           2.0382,           3.2079,          0.80223,           2.4481
    5,   219,          0.07826,         0.031841,        0.0001607,         0.045733,       0.00052478,           2.0754,           3.2441,          0.73392,           1.7296
    5,   220,          0.18935,         0.044917,       0.00039156,          0.14328,       0.00076396,           2.4649,           5.0663,            1.299,           2.0869
    5,   221,          0.11648,         0.046911,       0.00050889,         0.068164,       0.00089919,            2.519,           5.7759,          0.89601,            2.264
    5,   222,          0.20324,         0.044058,       0.00057045,          0.15451,        0.0040993,           2.4412,           6.1149,            1.349,           4.8341
    5,   223,          0.10655,         0.050322,       0.00025859,          0.05528,       0.00069145,            2.609,           4.1115,          0.80689,           1.9853
    5,   224,          0.12202,         0.036603,       0.00042534,         0.078586,        0.0064039,           2.2251,            5.281,          0.96207,            6.042
    5,   225,         0.096471,         0.032259,       9.8016e-05,         0.062813,        0.0013002,           2.0889,           2.5324,          0.86012,           2.7225
    5,   226,         0.085746,          0.02681,       0.00010052,          0.05733,        0.0015047,           1.9043,           2.5605,          0.82172,           2.9288
    5,   227,         0.083822,         0.033783,       9.0731e-05,         0.048415,        0.0015331,           2.1377,           2.4357,          0.75513,           2.9563
    5,   228,          0.13913,         0.033713,       1.9537e-05,          0.10172,         0.003678,           2.1355,           1.1391,           1.0945,           4.5789
    5,   229,         0.074952,         0.030759,        0.0001137,         0.043329,       0.00074988,           2.0398,           2.7273,          0.71437,           2.0675
    5,   230,         0.096544,         0.044412,       0.00014677,         0.050606,        0.0013799,            2.451,           3.1031,          0.77203,           2.8047
    5,   231,          0.18067,         0.038358,       0.00042288,          0.14092,        0.0009721,           2.2779,            5.259,           1.2883,            2.354
    6,     1,          0.10144,         0.049309,       0.00036546,         0.049522,         0.002241,           2.5826,           4.8969,          0.76371,           3.5742
    6,     2,          0.14473,         0.023002,       0.00023524,          0.11875,        0.0027501,           1.7639,           3.9285,           1.1826,           3.9594
    6,     3,          0.07893,         0.028818,       8.1078e-05,         0.047711,        0.0023206,           1.9744,           2.3084,          0.74962,           3.6371
    6,     4,         0.096617,         0.033943,       7.7899e-05,         0.060784,        0.0018122,           2.1427,           2.2563,          0.84611,           3.2141
    6,     5,         0.092289,         0.034069,        4.225e-05,         0.056116,        0.0020613,           2.1467,           1.6606,          0.81298,           3.4279
    6,     6,         0.083885,         0.028927,        3.707e-05,         0.053557,        0.0013651,           1.9781,           1.5607,          0.79422,           2.7896
    6,     7,          0.13201,         0.054161,       3.3946e-05,         0.076675,        0.0011431,           2.7067,           1.4865,           0.9503,           2.5527
    6,     8,          0.17358,         0.038686,       8.8719e-05,          0.13365,        0.0011553,           2.2876,           2.4076,           1.2547,           2.5662
    6,     9,         0.084248,         0.026806,       0.00024232,         0.055639,        0.0015605,           1.9042,           3.9922,          0.80951,           2.9825
    6,    10,           0.1567,         0.039929,       0.00022407,          0.11508,        0.0014644,            2.324,           3.8294,           1.1642,           2.8893
    6,    11,         0.064966,         0.029008,       0.00016506,          0.03296,        0.0028321,           1.9809,           3.2874,          0.62306,            4.018
    6,    12,          0.11247,         0.022251,       0.00015749,         0.089383,       0.00067936,           1.7349,           3.2078,            1.026,           1.9679
    6,    13,           0.2754,         0.041708,       3.3464e-05,           0.2321,        0.0015573,           2.3752,           1.4848,           1.6534,           2.9795
    6,    14,          0.11561,         0.041462,       5.4008e-05,         0.072787,        0.0013114,           2.3682,           1.8769,          0.92589,           2.7341
    6,    15,         0.099926,          0.03643,       0.00014842,          0.05952,         0.003828,           2.2199,           3.1156,          0.83727,           4.6714
    6,    16,         0.076648,         0.032419,       0.00011077,         0.042436,         0.001682,           2.0941,           2.6871,          0.70697,           3.0965
    6,    17,         0.095515,         0.028294,       6.2227e-05,         0.066084,         0.001075,           1.9563,           2.0138,          0.88223,           2.4754
    6,    18,           0.1064,         0.044426,       9.9404e-05,         0.060102,        0.0017737,           2.4514,           2.5513,          0.84135,           3.1798
    6,    19,         0.094188,         0.044391,       1.8594e-05,          0.04943,       0.00034828,           2.4505,           1.1049,          0.76301,            1.409
    6,    20,         0.081546,         0.036418,       2.6381e-05,         0.043392,        0.0017092,           2.2195,           1.3195,          0.71489,           3.1214
    6,    21,         0.094044,         0.033871,       5.3663e-05,         0.059887,       0.00023246,           2.1405,           1.8815,          0.83985,           1.1511
    6,    22,          0.11642,         0.031886,       0.00010559,         0.081654,        0.0027759,           2.0768,           2.6333,          0.98067,           3.9779
    6,    23,         0.077719,         0.027853,       5.2523e-05,         0.048884,       0.00092999,            1.941,           1.8453,          0.75878,           2.3025
    6,    24,          0.11796,         0.028171,       5.7777e-05,         0.088282,        0.0014452,           1.9521,           1.9366,           1.0197,           2.8702
    6,    25,          0.10234,         0.027858,       8.5344e-05,         0.072507,        0.0018931,           1.9412,           2.3629,          0.92411,            3.285
    6,    26,           0.1117,         0.039772,       0.00017467,         0.068123,        0.0036275,           2.3195,           3.3945,          0.89574,           4.5474
    6,    27,           0.1165,         0.026853,       0.00011989,         0.086324,        0.0032066,           1.9059,           2.8043,           1.0083,           4.2754
    6,    28,          0.09281,         0.034541,       0.00011537,         0.056548,        0.0016067,           2.1615,           2.7488,          0.81609,           3.0264
    6,    29,         0.094954,         0.032784,       0.00012036,         0.060958,        0.0010915,           2.1058,           2.8095,          0.84732,           2.4944
    6,    30,          0.13024,         0.034404,       9.3722e-05,         0.093639,        0.0021044,           2.1573,           2.4781,           1.0502,           3.4635
    6,    31,           0.1162,         0.035857,       0.00011258,         0.078147,        0.0020809,           2.2023,           2.7136,          0.95938,           3.4442
    6,    32,         0.087452,         0.030862,       7.4782e-05,         0.054698,        0.0018172,           2.0432,           2.2087,          0.80264,           3.2185
    6,    33,         0.088925,         0.039515,       0.00012368,         0.046799,         0.002488,           2.3119,           2.8479,          0.74242,            3.766
    6,    34,         0.093849,         0.040092,       2.0201e-05,         0.051838,        0.0018986,           2.3288,           1.1513,          0.78137,           3.2898
    6,    35,          0.11012,         0.039195,       1.0725e-05,         0.070144,        0.0007687,           2.3026,          0.83689,          0.90893,           2.0933
    6,    36,          0.12988,          0.03229,       3.7055e-05,          0.09514,        0.0024161,           2.0899,           1.5503,           1.0586,           3.7112
    6,    37,         0.089709,         0.027861,       0.00024188,         0.058525,        0.0030815,           1.9413,           3.9858,          0.83024,           4.1912
    6,    38,         0.089439,         0.030878,       0.00018489,         0.058079,       0.00029722,           2.0437,           3.4866,          0.82707,           1.3016
    6,    39,          0.13459,         0.043682,       0.00014092,         0.089876,       0.00089375,           2.4308,           3.0324,           1.0289,           2.2572
    6,    40,         0.080849,         0.030232,       0.00011643,         0.046958,        0.0035425,           2.0222,           2.7623,          0.74368,           4.4938
    6,    41,          0.13563,         0.034901,          6.2e-05,         0.099177,          0.00149,           2.1728,           2.0211,           1.0808,           2.9144
